School_group,Major_cat,School,Major,Year,Gender,Age,Close_friend,Closefriend_inout,GPAX,Health_status,Health_status_iden,Family_type,Recieve_care,Recieve_care_other,Family_income,Family_income_enough,Studen_income,Student_income_enough,Dormitory,Relation_fam,Relation_friend,Relation_aj,Feel_uni_1,Feel_uni_2,Feel_uni_3,Feel_uni_4,Feel_uni_5,Feel_uni_6,Feel_envi_7,Feel_envi_8,Feel_envi_9,Feel_envi_10,Feel_envi_11,Feel_envi_12,Feel_envi_13,Feel_envi_14,Relax_activity,Problem,Problem_study,Problem_love,Problem_adjust,Problem_econ,Problem_other,Attitude,Attitude_iden,Learning_style_1,Learning_style_2,Learning_style_3,Learning_style_4,Learning_style_5,Learning_style_6,Learning_style_7,Learning_style_8,Learning_style_9,Learning_style_10,Learning_style_11,Learning_style_12,Learning_style_13,Learning_style_14,Learning_style_15,Learning_style_16,Learning_style_17,Learning_style_18,Learning_style_19,Learning_style_20,Learning_style_21,Learning_style_22,Learning_style_23,Learning_style_24,Learning_style_25,Learning_style_26,Learning_style_27,Learning_style_28,Learning_style_29,Learning_style_30
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟเเวร์,3,0,21,20,1,2.13,1,,2,2,,999,1,10000,1,2,5,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,#NULL!,1,1,0,0,0,0,2.0,,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3,4,4,4,3,4,4,4,4,4,4,3,4
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,4,1,21,2,1,2.10,1,,2,1,,20000,1,5000,1,2,5,5,5,4,3,3,2,4,4,4,5,4,4,4,3,4,4,#NULL!,1,1,0,1,0,0,2.0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีมัลติมีเดียและการสร้างภาพเคลื่อนไหว,3,0,20,0,1,999.00,1,,1,1,,35000,1,4500,1,2,4,2,2,2,3,4,1,3,3,5,2,3,2,4,3,4,4,#NULL!,1,1,1,1,1,0,1.0,,4,4,5,4,4,2,5,3,5,2,4,2,1,2,4,2,4,2,5,5,4,3,5,1,2,3,1,2,2,2
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมการสื่อสารและสารสนเทศ,3,0,20,5,1,2.32,1,,2,1,,55000,1,6000,1,1,4,2,1,3,2,3,3,3,3,3,-2,4,3,3,3,4,4,#NULL!,1,0,0,1,0,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมการสื่อสารและสารสนเทศ,3,1,20,7,1,3.83,1,,1,2,,15000,2,5000,2,2,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,#NULL!,1,0,0,0,1,0,1.0,,4,5,5,3,3,2,5,5,5,2,4,2,4,4,5,4,1,2,4,4,5,5,5,1,4,5,4,2,2,5
4,10.00,เทคโนโลยีสารสนเทศ,วิทยาการคอมพิวเตอร์,3,1,21,11,1,2.92,2,เข่าไม่ดี,2,1,,30000,1,7000,1,2,4,4,3,3,2,3,3,4,2,3,1,3,3,2,3,4,4,#NULL!,1,0,0,0,1,0,2.0,เข้าใจถึงหลักการ,3,3,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,3
4,10.00,เทคโนโลยีสารสนเทศ,วิทยาการคอมพิวเตอร์,3,0,21,10,1,2.31,1,,2,1,,50000,1,10000,1,2,5,5,5,3,0,-5,3,4,3,4,5,1,3,2,3,4,4,#NULL!,1,1,0,0,0,0,2.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมคอมพิวเตอร์,3,1,20,3,1,4.00,2,ภูมิแพ้,2,1,,100000,1,14000,1,2,-3,0,0,2,-2,0,0,0,0,0,-1,3,3,2,2,4,4,#NULL!,1,1,0,0,0,0,1.0,,3,2,2,2,4,5,3,4,2,5,3,5,5,3,2,3,3,5,2,3,2,3,2,5,2,2,5,5,5,5
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีมัลติมีเดียและการสร้างภาพเคลื่อนไหว,4,0,21,10,1,3.08,1,,2,4,พ่อแม่บุญธรรม,999,3,6000,1,2,5,5,3,0,0,4,3,4,999,3,5,999,3,2,5,-3,4,#NULL!,1,1,0,0,0,0,2.0,หางานง่ายดี,3,5,4,5,4,1,5,3,2,3,5,4,4,3,3,3,3,4,4,3,4,5,5,4,2,4,4,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,2,1,19,2,2,1.95,2,ธารัสซิเมีย,2,1,,999,3,8000,2,2,3,3,2,3,3,3,3,1,999,2,2,2,4,2,999,3,4,#NULL!,1,1,0,0,1,0,1.0,,3,4,4,4,4,3,3,3,4,3,4,3,3,4,3,3,3,3,4,3,4,4,3,2,4,4,3,3,3,4
4,10.00,เทคโนโลยีสารสนเทศ,วิทยาการคอมพิวเตอร์,3,0,21,5,1,2.06,1,,2,1,,999,3,3000,2,2,4,4,2,4,1,3,3,3,3,1,999,3,2,3,5,3,4,#NULL!,1,1,0,0,0,0,2.0,เพราะภายในสาขามีรุ่นพี่เข้ามาช่วยเหลือในสิ่งที่ขาด,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมศาสตร์,2,0,21,999,1,1.59,1,,2,1,,999,3,15000,1,2,2,4,4,3,2,0,1,3,4,3,3,2,4,5,4,3,4,#NULL!,1,1,0,0,0,0,2.0,ทุกคนรักและสมัคคี,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟแวร์,2,0,19,1,2,3.58,2,อ่อนเพลีย,2,1,,999,3,12000,2,2,4,3,3,2,2,999,4,4,999,4,4,999,3,3,4,3,4,#NULL!,1,1,0,0,0,0,1.0,,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,4,3,3,3,4
4,10.00,เทคโนโลยีสารสนเทศ,software engineering,3,0,20,5,1,2.08,1,,2,1,,30000,1,6000,1,2,5,5,4,4,3,4,4,4,3,3,3,3,3,3,4,3,4,#NULL!,1,1,0,1,0,0,2.0,มีความสนิทกันดี,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,3,1,20,2,2,2.40,2,โรคภูมิแพ้,2,1,,50000,1,10000,1,2,5,4,3,3,3,3,2,4,4,3,1,3,2,2,4,3,4,#NULL!,1,1,0,0,0,1,1.0,,3,4,4,4,4,2,5,4,3,4,5,4,1,2,4,2,3,2,4,4,5,5,5,3,2,4,1,1,3,3
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,4,1,22,4,1,3.16,2,ไมเกรน,2,1,,999,3,5000,1,2,5,4,3,4,3,4,4,3,4,3,3,4,4,4,3,3,4,#NULL!,1,1,0,0,1,0,2.0,มีหลากหลายสายงานให้เลือก,3,5,5,5,5,3,5,4,4,4,4,3,2,4,5,3,4,3,5,4,5,4,5,2,4,5,2,1,2,1
4,10.00,เทคโนโลยีสารสนเทศ,SE,3,0,21,4,1,1.85,1,,2,2,,999,3,7000,1,2,1,3,2,3,3,3,1,4,4,3,3,4,4,3,3,3,4,#NULL!,1,1,0,0,1,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,IT,4,1,21,10,1,2.38,1,,1,1,,999,3,6000,1,2,5,4,4,3,3,3,3,4,999,2,3,999,3,3,3,3,4,#NULL!,1,1,0,0,1,0,1.0,,3,4,4,4,4,3,4,4,3,3,3,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,SE,3,0,22,6,1,1.96,1,,2,1,,70000,1,7000,1,2,5,4,4,4,3,3,3,4,5,3,999,4,3,3,3,3,4,#NULL!,1,1,0,0,0,0,1.0,,3,3,4,4,4,3,5,4,4,3,4,3,2,4,4,4,4,2,3,4,4,3,4,3,3,4,3,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมการสื่อสารและสารสนเทศ,3,0,20,7,1,3.39,1,,1,1,,999,3,8000,1,2,4,5,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,#NULL!,1,1,0,0,1,0,2.0,,4,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,2,3,4
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,4,1,23,5,1,3.04,2,ภูมิแพ้,1,3,,20000,2,5000,2,2,5,5,3,4,3,-1,1,1,1,2,2,3,3,3,3,3,4,#NULL!,1,0,0,0,1,0,2.0,ดี,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,SE,2,0,20,5,1,2.80,1,,2,1,,35000,1,9000,1,1,4,4,4,3,2,3,4,4,4,3,3,2,3,3,3,3,4,#NULL!,1,1,0,0,0,1,1.0,,4,3,5,5,5,5,5,5,4,4,4,4,1,3,3,3,3,1,4,4,5,5,5,2,3,3,1,1,4,4
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมคอมพิวเตอร์,3,0,21,999,2,2.91,1,,2,1,,30000,1,4000,1,2,5,0,3,3,3,3,3,3,3,2,3,999,2,3,3,3,4,#NULL!,1,1,0,1,0,0,1.0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4
4,10.00,เทคโนโลยีสารสนเทศ,MTA,3,0,20,4,1,2.50,1,,1,3,,999,3,999,2,2,3,3,3,3,4,3,2,4,3,3,4,3,4,2,3,3,4,#NULL!,1,1,0,0,1,0,2.0,มีสิ่งต่างๆท้าทาย,3,3,3,2,3,3,4,3,2,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,3
4,10.00,เทคโนโลยีสารสนเทศ,ICE,3,0,20,1,2,2.11,1,,2,1,,15000,2,6000,2,2,5,4,4,3,3,3,3,3,3,2,1,999,3,2,3,3,4,#NULL!,1,1,0,0,1,0,2.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟต์แวร์,4,1,22,5,2,2.09,1,,1,1,,999,3,5000,1,2,5,3,2,4,0,3,-3,4,2,4,2,999,2,3,2,3,4,#NULL!,1,1,0,0,0,0,2.0,เพราะ คนทำงานด้านไอทีไม่มีทางตกงาน ถ้ามีสกิลจากที่ได้เรียนติดตัวไป,3,5,3,3,3,3,4,4,4,3,4,3,3,5,5,4,2,3,4,3,4,4,4,3,5,4,3,3,4,3
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,3,1,21,2,1,2.03,1,-,2,1,-,50000,1,10000,1,2,5,4,4,4,3,2,2,4,3,3,2,2,2,2,2,3,4,#NULL!,1,1,0,0,0,0,1.0,-,3,3,3,3,3,4,4,4,3,3,4,4,3,3,4,3,3,3,3,4,4,4,4,4,3,3,4,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟต์แวร์,2,0,19,1,1,1.88,1,,1,1,,999,3,8000,1,2,5,1,1,3,0,-2,0,3,2,2,3,999,1,1,1,3,4,#NULL!,1,1,0,1,0,0,1.0,,3,3,3,3,3,3,4,4,4,4,3,3,3,2,2,2,3,3,2,2,3,3,4,4,4,3,3,3,3,4
4,10.00,เทคโนโลยีสารสนเทศ,IT,4,0,22,2,1,3.40,1,,2,1,,70000,2,10000,1,2,5,4,4,2,-2,0,2,2,1,-1,0,3,2,-3,0,3,4,#NULL!,1,0,1,0,1,0,1.0,,4,5,2,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,5
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟต์แวร์,3,0,21,15,1,3.41,1,,1,1,,40000,2,8000,1,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,#NULL!,1,1,0,0,1,0,2.0,เป็นสายงานที่เปิดกว้าง,2,5,4,4,4,3,5,3,3,4,5,4,2,3,5,4,4,2,2,3,5,4,4,4,4,4,3,3,2,4
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,3,1,21,11,1,2.04,2,ภูมิแพ้,1,1,,30000,1,10000,1,2,5,4,3,3,3,1,2,3,3,3,-2,999,5,3,4,2,4,#NULL!,1,1,0,0,0,0,2.0,นำไปต่อยอดสร้างอาชีพได้ดี,4,4,4,5,2,1,1,3,4,4,4,4,1,5,5,5,4,3,3,3,5,3,5,4,5,5,3,3,2,1
4,10.00,เทคโนโลยีสารสนเทศ,information and communication engineering,3,1,21,10,1,3.58,1,,2,1,,20000,2,6000,1,2,4,4,3,4,2,2,2,4,999,3,3,999,3,3,3,2,4,#NULL!,1,0,0,0,1,1,2.0,มีวัตถุประสงค์ชัดเจน,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,ICE,3,0,21,3,1,3.04,1,,1,1,,999,3,5000,1,2,4,3,2,2,2,2,0,2,2,3,2,4,3,3,3,2,4,#NULL!,1,0,1,0,1,0,2.0,เป็นสาขาที่มีความครอบคุม,4,5,5,5,5,3,3,3,3,4,5,3,3,3,4,4,4,4,3,5,5,5,5,3,4,5,3,3,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิศวะกรรม ซอฟแวร์,3,0,20,5,2,1.00,2,G6PD,1,1,,100000,1,6000,1,2,5,5,4,3,0,0,0,0,0,3,3,3,5,0,3,2,4,#NULL!,1,1,0,0,0,0,1.0,,3,5,4,4,4,3,5,4,3,4,5,4,3,3,4,3,4,1,3,4,4,4,4,3,3,3,2,2,3,2
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,4,0,21,3,1,2.06,1,,2,1,,80000,1,5000,1,2,5,4,3,4,4,4,3,4,4,3,3,4,3,2,2,2,4,#NULL!,1,1,0,0,0,0,1.0,,4,4,4,5,4,2,4,4,4,3,4,3,2,4,4,4,3,2,4,4,4,4,4,2,4,4,4,2,2,3
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,3,1,20,1,2,2.20,1,,1,1,,999,3,3000,1,1,4,1,0,3,3,2,2,2,2,3,1,2,3,1,2,2,4,#NULL!,1,1,1,0,1,0,0.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,2,0,20,3,1,3.21,1,,1,2,,8000,3,4000,1,2,2,2,2,1,1,0,0,999,999,3,999,999,2,1,2,2,4,#NULL!,1,1,0,0,1,0,2.0,เรียนแล้วมีความสุข,4,5,4,3,4,3,3,3,4,2,4,4,4,4,4,4,4,3,2,2,4,3,4,3,2,4,3,2,3,4
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟต์แวร์,4,1,21,5,2,3.64,1,,2,1,,50000,1,6000,1,2,5,4,3,3,3,3,3,3,3,3,3,3,1,1,2,2,4,#NULL!,1,0,1,0,1,0,1.0,,3,5,4,4,4,4,4,3,3,3,4,3,4,4,5,4,4,3,1,1,3,3,4,3,3,3,3,2,3,4
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟต์แวร์,4,1,21,2,1,2.78,2,สะเก็ดเงิน,1,3,,10000,2,6200,2,2,3,2,4,3,2,1,2,2,2,-1,2,999,-3,-4,999,1,4,#NULL!,1,1,0,0,1,0,2.0,บางวิชาก็ง่ายในการทำความเข้าใจ,4,3,4,4,4,3,4,4,3,4,5,4,3,3,4,3,4,3,3,3,4,4,4,5,4,4,4,3,2,3
4,10.00,เทคโนโลยีสารสนเทศ,computer science,3,1,20,3,1,2.20,1,,2,1,,25000,2,3000,2,1,4,4,2,3,2,2,2,4,3,2,4,4,3,2,3,1,4,#NULL!,1,1,0,1,0,1,2.0,ทันโลกเทคโนโลยี,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีมัลติมีเดียและการสร้างภาพเคลื่อนไหว,3,1,21,1,2,3.00,1,,1,1,,70000,1,6000,1,2,5,4,4,3,-3,-3,-2,2,4,999,2,999,2,-3,0,1,4,#NULL!,1,1,0,1,0,0,1.0,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,มัลติมีเดีย เทคโนโลยี และ ภาพเคลื่อนไหว,3,0,20,3,2,2.20,1,,2,1,,15000,1,10000,1,2,1,1,1,2,1,1,1,2,1,3,1,1,4,0,0,0,4,#NULL!,1,1,0,1,1,1,2.0,เป็นอาชีพที่คินไว้ใน1ใน3อาชีพที่อยากเป็น,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
4,10.00,เทคโนโลยีสารสนเทศ,มัลติมีเดีย เทคโนโลยี และ ภาพเคลื่อนไหว,3,0,20,3,2,2.20,1,,2,1,,15000,1,10000,1,2,1,1,1,2,1,1,1,2,1,3,1,1,4,0,0,0,4,#NULL!,1,1,0,1,1,1,2.0,เป็นอาชีพที่คินไว้ใน1ใน3อาชีพที่อยากเป็น,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,4,1,21,4,2,2.33,1,,2,2,,999,3,2000,2,2,4,0,4,2,0,0,-3,0,0,0,-4,0,0,0,0,0,4,#NULL!,1,1,0,0,1,0,1.0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมคอมพิวเตอร์,2,0,18,3,1,2.51,1,,2,1,,999,3,3000,1,2,4,2,0,999,999,3,999,999,999,0,999,999,4,-4,999,999,3,#NULL!,1,1,0,0,0,0,2.0,คือดี,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิทยาการคอมพิวเตอร์,3,0,20,9,1,2.81,1,,2,4,บิดาเสียชีวอต,180000,1,4000,1,2,4,3,5,3,2,4,3,3,5,3,2,4,3,5,4,4,3,#NULL!,1,1,0,0,0,0,2.0,ชอบในวิชาที่เรียน,3,5,4,3,4,4,4,3,5,4,4,3,2,4,5,5,5,4,2,3,4,4,3,5,5,4,4,3,4,5
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟต์แวร์,4,0,21,6,1,2.24,1,,1,1,,40000,1,8000,2,2,4,3,4,3,4,3,3,3,3,3,3,3,4,3,4,4,3,#NULL!,1,1,1,0,0,0,2.0,เป็นที่ต้องการของตลาดแรงงาน,3,3,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,3,1,21,6,1,2.14,2,ภูมิแพ้,1,3,,999,3,4000,1,2,3,4,2,2,2,2,1,3,1,3,3,3,3,3,4,4,3,#NULL!,1,1,0,1,0,1,1.0,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3
4,10.00,เทคโนโลยีสารสนเทศ,เทคโลโนยีมัลติมีเดียและการสร้างภาพเคลื่อนไหว,4,0,22,2,1,3.25,2,ภูมิแพ้,2,1,,37000,3,4000,1,2,5,3,1,2,999,1,1,2,999,2,4,999,2,3,4,4,3,#NULL!,1,1,0,0,0,0,1.0,,2,5,2,3,3,5,5,5,4,5,5,5,5,3,5,3,2,5,1,1,1,5,3,5,1,2,4,4,5,4
4,10.00,เทคโนโลยีสารสนเทศ,SE,3,0,21,3,1,1.70,2,หอบ,2,1,,60000,2,10000,2,2,5,3,1,0,0,3,3,3,3,2,1,999,3,3,3,4,3,#NULL!,1,1,1,0,1,0,0.0,,2,4,4,2,3,1,5,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3
4,10.00,เทคโนโลยีสารสนเทศ,ice,3,0,20,5,1,2.89,1,,2,1,,999,3,6000,1,2,4,4,4,4,3,3,3,4,4,3,1,3,3,3,3,4,3,#NULL!,1,0,0,0,1,1,2.0,like,3,4,4,3,3,3,4,3,4,4,3,3,3,4,4,3,3,3,4,3,4,4,4,3,4,4,3,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟต์แวร์,3,1,20,4,1,2.30,1,,1,1,,999,3,5000,1,2,3,3,3,0,-3,1,2,2,2,2,-3,2,0,2,1,4,3,#NULL!,1,1,1,1,1,0,0.0,,3,5,4,3,3,3,3,3,4,3,5,3,4,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,วิศกรรมการสื่อสรและสารสนเทศ,3,1,21,1,1,3.06,2,ไฮเปอร์เวน,1,1,,70000,2,8000,2,2,4,-1,2,2,0,-5,-3,0,-3,0,-5,999,0,999,-2,-3,3,#NULL!,1,1,0,0,0,1,1.0,,2,4,4,4,4,1,5,3,3,2,4,2,2,4,4,3,3,1,1,1,4,4,4,1,3,4,1,1,999,999
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,4,1,22,4,1,2.37,1,,2,1,,999,2,4000,1,2,4,2,3,2,2,4,2,3,3,1,1,999,2,1,999,3,3,#NULL!,1,1,0,0,1,0,1.0,,2,5,3,4,3,2,4,5,4,4,3,2,1,4,4,2,4,2,5,4,3,3,4,3,3,2,2,1,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิทยาการคอมพิวเตอร์,4,0,22,4,1,3.20,1,,2,1,,30000,1,7000,1,2,4,4,4,4,-3,-4,5,5,5,2,-4,3,3,3,3,3,3,#NULL!,1,1,1,1,0,0,2.0,สามารถต่อยอดได้ในอนาคต,3,4,4,4,3,4,4,4,3,2,2,3,3,4,4,4,3,3,4,3,4,4,4,2,3,4,3,3,4,4
4,10.00,เทคโนโลยีสารสนเทศ,วิศวะคอมพิวเตอร์,3,0,20,999,1,2.50,1,,1,3,,50000,2,5000,2,2,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,0,0,0,1,1,2.0,เพิ่มกิจกรรมให้เยอะ,2,3,2,4,4,2,4,2,3,4,5,3,2,5,4,4,5,3,4,3,5,4,3,3,2,3,2,5,4,4
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมคอมพิวเตอร์,2,1,19,2,1,2.81,1,,2,1,,5000,2,2000,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,1,0,1,1,0,2.0,ยากท้าทายมั้ง?,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมซอฟแวร์,2,1,19,2,1,2.77,2,ภูมิแพ้/ตาอักเสบ/กระเพาะอาหารอักเสบ,1,3,,999,1,8000,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,0,1,0,0,1,1.0,,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ,2,0,23,2,2,3.20,1,,1,2,,20000,2,6000,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,1,1,1,1,0,2.0,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5
4,10.00,เทคโนโลยีสารสนเทศ,software engineering,3,0,21,4,1,1.66,1,,2,1,,50000,1,5000,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,1,1,0,0,0,2.0,,3,4,5,5,5,3,5,4,3,3,3,4,3,3,4,4,4,1,1,3,5,4,5,3,3,4,1,1,1,3
4,10.00,เทคโนโลยีสารสนเทศ,SE,3,0,21,7,1,1.85,1,,2,2,,30000,1,7000,1,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,1,0,0,0,0,1.0,,3,4,4,3,3,3,4,3,3,3,4,3,3,4,4,4,4,2,4,4,3,4,4,4,4,4,3,2,3,3
4,10.00,เทคโนโลยีสารสนเทศ,IT,4,0,21,9,2,3.12,1,,1,1,,25000,1,6000,1,2,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,0,0,0,1,1,2.0,ทำให้เราเริ่มวางแผนอนาคตตัวเอง,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมคอมพิวเตอร์,3,0,21,6,1,3.14,2,ซึมเศร้า,1,1,,40000,2,10000,2,2,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,1,0,1,1,0,0.0,,3,5,5,5,5,2,5,2,2,2,4,3,4,1,5,3,1,2,5,2,5,3,5,3,1,5,3,2,2,3
4,10.00,เทคโนโลยีสารสนเทศ,วิศวกรรมคอมพิวเตอร์,4,0,22,3,1,2.01,1,,2,1,,200000,1,7000,1,2,5,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,1,1,0,0,0,0,1.0,,3,3,4,4,3,3,4,4,4,4,3,4,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3
4,10.00,เทคโนโลยีสารสนเทศ,Multimedia Technology and Animation,3,1,20,2,2,2.00,1,,2,1,,65000,1,10000,1,2,5,4,4,3,2,3,3,2,2,3,2,3,3,3,3,3,3,#NULL!,1,1,0,1,0,0,0.0,,2,5,4,2,2,5,3,3,4,4,4,5,5,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,5
4,10.00,เทคโนโลยีสารสนเทศ,วิทยาการคอมพิวเตอร์,4,0,22,4,1,3.20,1,,2,1,,30000,1,7000,1,2,5,4,4,4,-3,-4,5,4,4,3,-2,0,2,3,3,3,3,#NULL!,1,1,1,0,0,0,2.0,มีความก้าวหน้าในอนาคต,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
